case_id,slice_idx,image_path,lung_mask_path,old_lung_pixels,new_lung_pixels,lesion_pixels
study_0300,22,data/dataset2_mosmed/processed/images/study_0300_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_022.npy,28943,11888,0
study_0300,23,data/dataset2_mosmed/processed/images/study_0300_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_023.npy,29141,11032,0
study_0300,27,data/dataset2_mosmed/processed/images/study_0300_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_027.npy,30370,15845,0
study_0300,28,data/dataset2_mosmed/processed/images/study_0300_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_028.npy,30919,15515,0
study_0300,29,data/dataset2_mosmed/processed/images/study_0300_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_029.npy,31640,15133,44
study_0300,30,data/dataset2_mosmed/processed/images/study_0300_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_030.npy,32496,14965,48
study_0300,31,data/dataset2_mosmed/processed/images/study_0300_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_031.npy,33461,15177,37
study_0300,32,data/dataset2_mosmed/processed/images/study_0300_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_032.npy,34524,12569,0
study_0300,33,data/dataset2_mosmed/processed/images/study_0300_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0300_slice_033.npy,35313,11964,0
study_0301,8,data/dataset2_mosmed/processed/images/study_0301_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_008.npy,62500,7107,0
study_0301,9,data/dataset2_mosmed/processed/images/study_0301_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_009.npy,62500,7888,0
study_0301,10,data/dataset2_mosmed/processed/images/study_0301_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_010.npy,62500,15211,43
study_0301,11,data/dataset2_mosmed/processed/images/study_0301_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_011.npy,62500,15251,0
study_0301,12,data/dataset2_mosmed/processed/images/study_0301_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_012.npy,62500,20185,0
study_0301,19,data/dataset2_mosmed/processed/images/study_0301_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_019.npy,29109,19887,0
study_0301,20,data/dataset2_mosmed/processed/images/study_0301_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_020.npy,28622,19714,0
study_0301,21,data/dataset2_mosmed/processed/images/study_0301_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_021.npy,28387,17501,76
study_0301,22,data/dataset2_mosmed/processed/images/study_0301_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_022.npy,27725,14105,0
study_0301,23,data/dataset2_mosmed/processed/images/study_0301_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_023.npy,27174,13645,0
study_0301,24,data/dataset2_mosmed/processed/images/study_0301_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_024.npy,26884,13059,0
study_0301,25,data/dataset2_mosmed/processed/images/study_0301_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_025.npy,26742,12593,0
study_0301,26,data/dataset2_mosmed/processed/images/study_0301_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_026.npy,26548,11964,77
study_0301,27,data/dataset2_mosmed/processed/images/study_0301_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_027.npy,25928,10928,78
study_0301,28,data/dataset2_mosmed/processed/images/study_0301_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_028.npy,26480,9466,0
study_0301,29,data/dataset2_mosmed/processed/images/study_0301_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0301_slice_029.npy,27690,7739,0
study_0302,14,data/dataset2_mosmed/processed/images/study_0302_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_014.npy,26307,17441,0
study_0302,15,data/dataset2_mosmed/processed/images/study_0302_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_015.npy,26164,17744,0
study_0302,16,data/dataset2_mosmed/processed/images/study_0302_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_016.npy,26001,17692,53
study_0302,17,data/dataset2_mosmed/processed/images/study_0302_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_017.npy,25803,17841,0
study_0302,18,data/dataset2_mosmed/processed/images/study_0302_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_018.npy,25592,17863,294
study_0302,19,data/dataset2_mosmed/processed/images/study_0302_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_019.npy,31986,22645,101
study_0302,20,data/dataset2_mosmed/processed/images/study_0302_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_020.npy,32125,22779,203
study_0302,21,data/dataset2_mosmed/processed/images/study_0302_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_021.npy,32262,22355,199
study_0302,22,data/dataset2_mosmed/processed/images/study_0302_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_022.npy,32338,22095,132
study_0302,23,data/dataset2_mosmed/processed/images/study_0302_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_023.npy,32088,21566,88
study_0302,24,data/dataset2_mosmed/processed/images/study_0302_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_024.npy,32040,21133,156
study_0302,25,data/dataset2_mosmed/processed/images/study_0302_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_025.npy,31647,20574,103
study_0302,26,data/dataset2_mosmed/processed/images/study_0302_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_026.npy,31581,20147,76
study_0302,27,data/dataset2_mosmed/processed/images/study_0302_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_027.npy,33386,20097,0
study_0302,28,data/dataset2_mosmed/processed/images/study_0302_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0302_slice_028.npy,31629,19674,0
study_0303,5,data/dataset2_mosmed/processed/images/study_0303_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_005.npy,62500,4046,0
study_0303,6,data/dataset2_mosmed/processed/images/study_0303_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_006.npy,62500,4799,0
study_0303,7,data/dataset2_mosmed/processed/images/study_0303_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_007.npy,62500,6178,211
study_0303,8,data/dataset2_mosmed/processed/images/study_0303_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_008.npy,62500,6372,339
study_0303,9,data/dataset2_mosmed/processed/images/study_0303_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_009.npy,62500,10786,341
study_0303,10,data/dataset2_mosmed/processed/images/study_0303_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_010.npy,62500,14340,339
study_0303,11,data/dataset2_mosmed/processed/images/study_0303_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_011.npy,62500,11835,240
study_0303,12,data/dataset2_mosmed/processed/images/study_0303_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_012.npy,62500,14300,455
study_0303,13,data/dataset2_mosmed/processed/images/study_0303_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_013.npy,38161,14453,633
study_0303,14,data/dataset2_mosmed/processed/images/study_0303_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_014.npy,37366,14600,811
study_0303,15,data/dataset2_mosmed/processed/images/study_0303_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_015.npy,36496,14783,611
study_0303,16,data/dataset2_mosmed/processed/images/study_0303_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_016.npy,35796,14916,522
study_0303,17,data/dataset2_mosmed/processed/images/study_0303_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_017.npy,35264,15045,589
study_0303,18,data/dataset2_mosmed/processed/images/study_0303_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_018.npy,26903,14758,576
study_0303,19,data/dataset2_mosmed/processed/images/study_0303_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_019.npy,29314,17503,528
study_0303,20,data/dataset2_mosmed/processed/images/study_0303_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_020.npy,27857,14854,526
study_0303,21,data/dataset2_mosmed/processed/images/study_0303_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_021.npy,29595,19415,431
study_0303,22,data/dataset2_mosmed/processed/images/study_0303_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_022.npy,29728,19627,223
study_0303,23,data/dataset2_mosmed/processed/images/study_0303_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_023.npy,30037,18533,90
study_0303,24,data/dataset2_mosmed/processed/images/study_0303_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_024.npy,29869,17904,0
study_0303,25,data/dataset2_mosmed/processed/images/study_0303_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_025.npy,29804,17768,0
study_0303,26,data/dataset2_mosmed/processed/images/study_0303_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_026.npy,30122,18256,0
study_0303,27,data/dataset2_mosmed/processed/images/study_0303_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_027.npy,30255,17701,20
study_0303,28,data/dataset2_mosmed/processed/images/study_0303_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_028.npy,30211,17570,0
study_0303,29,data/dataset2_mosmed/processed/images/study_0303_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_029.npy,30374,13423,0
study_0303,30,data/dataset2_mosmed/processed/images/study_0303_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_030.npy,30681,12863,0
study_0303,31,data/dataset2_mosmed/processed/images/study_0303_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_031.npy,31127,12186,64
study_0303,32,data/dataset2_mosmed/processed/images/study_0303_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_032.npy,31877,11260,46
study_0303,33,data/dataset2_mosmed/processed/images/study_0303_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_033.npy,32520,9974,51
study_0303,34,data/dataset2_mosmed/processed/images/study_0303_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_034.npy,33333,8471,0
study_0303,35,data/dataset2_mosmed/processed/images/study_0303_slice_035.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_035.npy,34200,6954,0
study_0303,36,data/dataset2_mosmed/processed/images/study_0303_slice_036.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_036.npy,34966,5175,0
study_0303,37,data/dataset2_mosmed/processed/images/study_0303_slice_037.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_037.npy,35862,3700,0
study_0303,38,data/dataset2_mosmed/processed/images/study_0303_slice_038.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_038.npy,36944,2358,79
study_0303,39,data/dataset2_mosmed/processed/images/study_0303_slice_039.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_039.npy,38234,1096,0
study_0303,40,data/dataset2_mosmed/processed/images/study_0303_slice_040.npy,data/dataset2_mosmed/processed/lung_masks/study_0303_slice_040.npy,39661,1086,0
study_0304,7,data/dataset2_mosmed/processed/images/study_0304_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_007.npy,62500,4706,0
study_0304,8,data/dataset2_mosmed/processed/images/study_0304_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_008.npy,62500,5317,0
study_0304,9,data/dataset2_mosmed/processed/images/study_0304_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_009.npy,62500,7406,15
study_0304,10,data/dataset2_mosmed/processed/images/study_0304_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_010.npy,62500,8342,0
study_0304,11,data/dataset2_mosmed/processed/images/study_0304_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_011.npy,62500,8649,38
study_0304,12,data/dataset2_mosmed/processed/images/study_0304_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_012.npy,62500,10166,44
study_0304,13,data/dataset2_mosmed/processed/images/study_0304_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_013.npy,62500,10914,50
study_0304,14,data/dataset2_mosmed/processed/images/study_0304_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_014.npy,62500,13620,15
study_0304,15,data/dataset2_mosmed/processed/images/study_0304_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_015.npy,62500,13255,151
study_0304,16,data/dataset2_mosmed/processed/images/study_0304_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_016.npy,62500,13147,34
study_0304,17,data/dataset2_mosmed/processed/images/study_0304_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_017.npy,62500,13168,79
study_0304,18,data/dataset2_mosmed/processed/images/study_0304_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_018.npy,62500,13221,76
study_0304,19,data/dataset2_mosmed/processed/images/study_0304_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_019.npy,62500,13334,24
study_0304,20,data/dataset2_mosmed/processed/images/study_0304_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_020.npy,62500,19082,98
study_0304,21,data/dataset2_mosmed/processed/images/study_0304_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_021.npy,62500,18500,10
study_0304,22,data/dataset2_mosmed/processed/images/study_0304_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_022.npy,62500,17224,134
study_0304,23,data/dataset2_mosmed/processed/images/study_0304_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_023.npy,62500,19804,15
study_0304,24,data/dataset2_mosmed/processed/images/study_0304_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_024.npy,62500,16311,39
study_0304,25,data/dataset2_mosmed/processed/images/study_0304_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_025.npy,44504,15317,0
study_0304,26,data/dataset2_mosmed/processed/images/study_0304_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_026.npy,44172,14760,0
study_0304,27,data/dataset2_mosmed/processed/images/study_0304_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_027.npy,43951,14673,0
study_0304,28,data/dataset2_mosmed/processed/images/study_0304_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_028.npy,38926,9716,0
study_0304,29,data/dataset2_mosmed/processed/images/study_0304_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_029.npy,38685,9829,8
study_0304,30,data/dataset2_mosmed/processed/images/study_0304_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_030.npy,38313,10076,86
study_0304,31,data/dataset2_mosmed/processed/images/study_0304_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_031.npy,40657,7150,83
study_0304,32,data/dataset2_mosmed/processed/images/study_0304_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_032.npy,37347,5562,52
study_0304,33,data/dataset2_mosmed/processed/images/study_0304_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_033.npy,37234,4619,61
study_0304,34,data/dataset2_mosmed/processed/images/study_0304_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_034.npy,37201,3593,136
study_0304,35,data/dataset2_mosmed/processed/images/study_0304_slice_035.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_035.npy,37205,2569,100
study_0304,36,data/dataset2_mosmed/processed/images/study_0304_slice_036.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_036.npy,37118,1475,0
study_0304,37,data/dataset2_mosmed/processed/images/study_0304_slice_037.npy,data/dataset2_mosmed/processed/lung_masks/study_0304_slice_037.npy,37188,500,0
